name	Latitude	Longitude
N. Sairam	10.7296084	79.0212357
Mohammed Amine Chikh	34.8884062	-1.3180042
Meryem Saidi	34.8884062	-1.3180042
Nesma Settouti	34.8884062	-1.3180042
U. Rajendra Acharya	1.3709617	103.6115243
Lin-Lin Tang	22.543096	114.057865
Matthew Flagg	33.7784626	-84.3988806
Rozenn Dahyot	32.8488773	-96.7789601
Michael Manzke	53.3454782	-6.2576899
Sung Ju Hwang	30.2850284	-97.7335226
W F. Clocksin	52.1934947	0.12576
Lun Yuan	39.904211	116.407395
Ioana Sporea	51.2423009	-0.5904827
Sinh Hoa Nguyen	52.2296756	21.0122287
Hossein Karshenas	35.7355505	51.5200179
Zoltán Prekopcsák	47.497912	19.040235
Daniel Lemire	49.2451939	-123.2324372
Adtiya Kalyanpur	38.9916926	-76.9414781
Wafa Bel Haj Ali	41.1386109	-73.5711912
Arthur D. Szlam	38.6595336	-90.315018
Gilad Lerman	44.9741561	-93.2342
Per-Åke Larson	43.4570369	-80.5394907
Ronnie Chaiken	47.6739881	-122.121512
Jessica Lin	38.835268	-77.309476
Rohan Khade	38.835268	-77.309476
Bharath Dandala	33.2539457	-97.1528959
Samer Hassan	33.2539457	-97.1528959
Martin Längkvist	59.2752626	15.2134105
Amy Loutfi	29.9919028	-90.0795843
Lynette Hunt	-37.787183	175.312121
Murray Jorgensen	-37.787183	175.312121
Durga Bhavani S	17.4560759	78.3330906
Suvarnavani K	16.5061743	80.6480153
Somdatta Sinha	17.385044	78.486671
Yu-Shiang Hung	22.198745	113.543873
Kuei-Ling B. Chen	25.0552958	121.5541264
Chi-Ta Yang	25.0552958	121.5541264
Zhilei Ren	38.884485	121.529364
Arash Jalalian	-32.89	151.701
Stephan K. Chalup	-32.8969499	151.6964584
V. D. Tourassis	41.1300361	24.8864902
Lin Feng	1.352083	103.819836
Zhen-Yu Wu	38.8847896	121.5283917
Carlos W. D. de Almeida	-22.8626877	-43.2258954
Ana L. B. Candeias	-8.0578381	-34.8828969
Guojun Dai	30.3160102	120.373941
François Siewe	52.62053	-1.1102922
Jurandir De Oliveira Santos Junior	-25.4289541	-49.267137
Alexandre Vrubel	-25.4289541	-49.267137
Olga R. P. Bellon	-25.4743382	-54.5846951
Luciano Silva	-25.4743382	-54.5846951
Adrian Stoica	34.1372602	-118.128216
Tomasz Trzcinski	46.5189865	6.5676007
Xiaohua Huang	65.0120888	25.4650773
Hamidreza Jahandide	35.6891975	51.3889736
Kamal Mohamedpour	35.6891975	51.3889736
H. Abrishami Moghaddam	35.6891975	51.3889736
Ming Dong	40.4172871	-82.907123
José C. Riquelme-Santos	37.3890924	-5.9844589
Cees H. Elzinga	52.3344753	4.8658302
D. Frank Hsu	40.7769059	-73.9800645
Bradley S. Peterson	40.807722	-73.96411
Debojit Boro	26.6732542	92.8063087
Bernard Nongpoh	26.6732542	92.8063087
Filippo Galgani	-33.7769482	151.1140963
Manuel Giuliani	48.1495771	11.5671215
Amy Isard	55.9462691	-3.1847238
Maria Pateraki	35.240117	24.8092691
Ronald Peter Andrew Petrick	43.6503577	-79.3869921
Panayiotis Georgiou	34.0205798	-118.2813455
Brian R. Baucom	34.0522342	-118.2436849
Marcelo Worsley	37.413349	-122.1708056
Matthew Weiden	34.0259216	-118.7797571
Deepak Khosla	34.0259216	-118.7797571
Matthew Keegan	34.0259216	-118.7797571
Anna Fowler	51.5177246	-0.1732294
Nick A. Heard	51.5073509	-0.1277583
Chandrika Kamath	37.6818745	-121.7680088
Tong Jin	33.8095174	-118.3041182
Philippe P. Pébay	40.3492867	-74.6582332
Hongfeng Yu	40.8179085	-96.6970508
Dmytro Karpenko	59.9406282	10.7230685
Roman Vitenberg	59.9406282	10.7230685
Alexander L. Read	59.9138688	10.7522454
J. M. Wozniak	41.6973401	-86.2377772
Allan Espinosa	41.7857416	-87.5903039
Pei Yin	33.7784626	-84.3988806
Hua Min	38.835268	-77.309476
Kazuki Fujikawa	34.690083	135.1955112
D. Rockmore	42.3800977	-71.1166286
Svetoslav Marinov	58.3902782	13.8461208
Jack Schryver	36.0103561	-84.2696449
Fan Yu	42.332507	-83.0511744
Aretha Barbosa Alencar	-22.0054045	-47.8964398
Fernando Vieira Paulovich	-23.5624196	-46.6911948
Anne-Laure Boulesteix	48.1351253	11.5819806
Silke Janitza	49.5575494	11.5836489
Jochen Kruppa	53.8654673	10.6865593
I. R. Konig	53.8654673	10.6865593
Yaseen Moolla	-25.7478676	28.2292712
Serestina Viriri	-29.8586804	31.0218404
Heshaam Faili	35.7048679	51.4000833
Pablo Gamallo	38.7325997	-9.1603293
Marcos Garcia	42.8782132	-8.5448445
Santiago Fernández-Lanza	42.1693896	-8.6834392
Martin Riedl	49.4254092	11.0796553
Chris Biemann	51.33841	12.37913
Tamara Bobić	50.73743	7.0982068
Roman Klinger	50.7694775	7.1875786
Philippe Thomas	52.5200066	13.404954
Richard Leibbrandt	-35.0293616	138.57125
David M. Powers	39.768403	-86.158068
Svetlana Mansmann	47.6779496	9.1732384
Andreas Weiler	47.6779496	9.1732384
Arian Bär	48.2351828	16.4810643
Yonghui Wu	37.3860517	-122.0838511
Min Jiang	30.2495722	120.0696461
Jeff Nichols	40.4432289	-79.9441368
John O'Donovan	33.6858022	-117.8082831
T. K. Tran	49.0068901	8.4036527
Athula Balachandran	40.4432289	-79.9441368
Vyas Sekar	40.4432289	-79.9441368
Aditya Akella	40.4432289	-79.9441368
Hui Zhang	32.2114395	118.7351278
Thomas Popham	52.634647	-2.138403
Smruthi Mukund	42.9538159	-78.8229625
Rohini Srihari	42.8864468	-78.8783689
Oleksandr Kolomiyets	51.4542645	-0.9781303
Douwe Gelling	53.38071	-1.48406
Patrick Simianer	49.415249	8.6691359
Stefan Riezler	48.7633848	9.1595455
Guillermo Garrido	40.5129654	-3.9174537
Bernardo Cabaleiro	40.4167754	-3.7037902
Elia Bruni	46.0747793	11.1217486
Gemma Boleda	41.3881254	2.1820656
Marco Baroni	48.2081743	16.3738189
Michael Gamon	47.6419587	-122.1305878
Ce Zhang	37.513068	122.12042
Alexander Loos	50.6843502	10.9254728
Harald Bosch	48.7758459	9.1829321
Florian Heimerl	48.745837	9.105398
Robert V. Lindsey	40.0071656	-105.2627072
Michael J. Stipicevic	39.9224702	-104.9834234
Mihai Surdeanu	32.7766642	-96.7969879
Julie Tibshirani	37.413349	-122.1708056
Ramesh Nallapati	42.3951291	-72.5312372
Yohei Takaku	35.7090259	139.7319925
Sameer Singh	42.3951291	-72.5312372
James Cogley	53.305257	-6.2168851
N. Stokes	53.305257	-6.2168851
Joe Carthy	53.3104852	-6.2250579
Richard David Boyce	31.767879	-106.440736
Gregory Gardner	40.4489024	-79.944741
Henk Harkema	53.38071	-1.48406
Bo Yuan	39.9993865	-83.0227103
Liping Ge	22.5888701	113.9694914
Zengjian Liu	22.5888701	113.9694914
Meng Liao	22.5888701	113.9694914
Xianbo Si	22.5888701	113.9694914
Ant Rowstron	33.472575	-88.793443
V. T. Lam	1.352083	103.819836
Michael Conley	-32.2079179	148.3928346
George Porter	30.2850284	-97.7335226
Rishi Kapoor	-32.2079179	148.3928346
Tomoko Ohta	53.463993	-2.231197
Xufeng Han	40.9098883	-73.1146681
Jeff Hayes	43.8041334	-120.5542012
Christine Howes	51.5169409	-0.0591022
Matthew Purver	51.5116678	-0.1156176
Rose McCabe	51.5169409	-0.0591022
Patrick Healey	51.8995881	-8.4873893
Mary Lavelle	45.4990977	-122.6854607
Kallirroi Georgila	55.9462691	-3.1847238
Anton Leuski	42.3951291	-72.5312372
David Rood Traum	43.1363323	-77.6165325
Hannaneh Hajishirzi	40.1105875	-88.2072697
Jill F. Lehman	40.4406248	-79.9958864
Christopher M. Mitchell	35.7832233	-78.6389527
R. S. Ramya	11.0168445	76.9558321
S. Priyadarshini	11.0168445	76.9558321
S. Karthik	13.0110816	80.2363137
Gregory Castanon	42.3513439	-71.1108072
Hongying Meng	51.5328782	-0.4728634
Siliang Tang	30.2929634	120.1689207
Yu-Chi Lai	43.0765915	-89.4052247
Vivek K. Singh	42.3591	-71.0934
Ju-Chiang Wang	25.041471	121.518577
Laurent El-Shafey	46.1049798	7.0755334
Roy Wallace	46.1049798	7.0755334
Manuel Günther	46.1049798	7.0755334
Jörg Edelmann	48.7758459	9.1829321
Philipp Mock	48.5216364	9.0576448
Andreas Schilling	49.8988135	10.9027636
Peter Gerjets	48.5216364	9.0576448
Justin A. DeBrabant	41.8195	-71.4091728
Yusuke Kozawa	36.3418112	140.4467935
Toshiyuki Amagasa	34.6850869	135.8050002
Hongwu Qin	36.0976744	103.7312246
Dr. Jasni Md Zain	3.7633859	103.2201828
Qingxin Zhu	30.7598456	103.9705514
Ruihua Nie	30.627459	104.0767977
Xingnian Liu	30.627459	104.0767977
Fan Zhu	39.904211	116.407395
Mingxiu Lin	41.7674641	123.4145076
Fu Li	34.341575	108.93977
Nannan Wang	-33.8829343	151.2005362
Jie Li	37.3860517	-122.0838511
Xuelong Li	34.341575	108.93977
Xinbo Gao	34.341575	108.93977
Cuong Viet Dinh	52.0043623	4.3779313
Qi Wang	37.8602326	112.5218553
Yuan Yuan	39.9834539	116.3266516
Xuelong Li	34.341575	108.93977
Parsazad Shafigh	36.2604623	59.6167549
Sadoghi Yazdi Hadi	42.4072107	-71.3824374
Effati Sohrab	36.2604623	59.6167549
Kaveh Khalili Damghani	35.6891975	51.3889736
Soheil Sadi-Nezhad	35.6891975	51.3889736
F. Hosseinzadeh Lotfi	35.6891975	51.3889736
Daniel Sánchez	37.0073999	-3.98914
Ammar Shaker	52.1205333	11.6276237
Bongsug(Kevin) Chae	39.197944	-96.5813625
M. Lemdani	50.62925	3.057256
Mark Bebbington	-40.3523065	175.6082145
Julien Gazeaux	48.856614	2.3522219
Deborah Batista	39.7467241	-104.999641
Caspar M. Ammann	40.0149856	-105.2705456
Philippe Naveau	40.0149856	-105.2705456
Cyrille JéGat	48.856614	2.3522219
Chaochao Gao	40.5028168	-74.4490235
Azadeh Moghtaderi	44.2338034	-76.4832291
Hans R. Künsch	47.3765359	8.5480928
J. Navarro-Moreno	38.3357572	-2.807864
R. M. Fernández-Alcalá	38.3357572	-2.807864
J. C. Ruiz-Molina	38.3357572	-2.807864
Henning Omre	63.4305149	10.3950528
Y. Marhuenda	38.2751042	-0.6749327
I. Molina	40.3141238	-3.7248022
Fei Ye	47.6698745	-122.3102213
M. D. Martínez-Miranda	36.9879139	-3.5663073
Jens Perch Nielsen	51.5220994	-0.0899586
K. D. Zamba	41.659363	-91.5487099
P. Tsiamyrtzis	37.9838096	23.7275388
Howard L Weinert	39.3272601	-76.6003432
Lyudmila Mihaylova	50.9998062	3.7106183
Ping Liu	30.6727429	104.0987917
Chenxia Wu	30.2639373	120.122803
Weiwei Zong	1.352083	103.819836
Guang-Bin Huang	1.3442364	103.6861052
Haitao Gan	30.5282346	114.4276539
Xiaojun Tong	30.503966	114.4151432
Maria S. Pera	40.2525474	-111.6576145
Rani Qumsiyeh	40.2525474	-111.6576145
Yiu-Kai Ng	40.2525474	-111.6576145
Daniel Urda	36.721261	-4.4212655
José L. Subirats	36.721261	-4.4212655
Andreas Borg	58.410807	15.6213727
Han-Xiong Li	22.3374868	114.1720025
Bi Fan	22.3374868	114.1720025
Miguel Carrasco	-33.4992431	-70.6148543
Yifei Pu	30.572816	104.066801
Hong Cheng	22.3185673	114.1796057
D. -V. Nguyen	50.8838492	8.0209591
Mat Cook	52.205337	0.121817
Richard Moore	41.7102625	-85.3108888
Xing Niu	31.19884	121.432567
Yingjie Shi	39.970985	116.3141042
Yantao Gan	39.970985	116.3141042
Jacklyne Keomany	39.9990443	116.3246671
Liangwei Wang	22.543096	114.057865
Armando Solar-Lezama	37.8805941	-122.2447958
Liyue Fan	33.7910934	-84.322313
Jim Gemmell	49.2488091	-122.9805104
Cai Deng	30.274085	120.15507
Qi Zhang	30.027969	-90.065488
Kun Li	27.6648274	-81.5157535
George Chitouras	37.5629917	-122.3255254
John O' Donovan	34.4120449	-119.851246
Pablo MartıNez-MartıN	40.3729877	-3.6274184
Hong Pan	30.274085	120.15507
Yaping Zhu	39.9214445	116.566044
Liangzheng Xia	32.0556821	118.7921463
S. Perri	32.865689	-117.2044228
Pasquale Corsonello	38.1113006	15.6472914
Giuseppe Cocorullo	39.3317751	16.1839028
Qing Li	22.3374868	114.1720025
Jun Zhang	39.904211	116.407395
Heng Zhao	28.228209	112.938814
Yina Han	34.2506509	108.9817495
Mihai Cimpoesu	47.1584549	27.6014418
Dragos Gavrilut	47.1584549	27.6014418
Panagiotis Dagritzikos	35.240117	24.8092691
Jin-hai Li	22.8446145	108.3002439
Yue-jin Lv	22.8446145	108.3002439
Rubén Armañanzas	43.0756299	-2.2236667
Xavier Llorí	40.1148212	-88.2250014
F. Mateo	39.4699075	-0.3762881
Juan José Carrasco	39.5096699	-0.4135963
Abderrahim Sellami	39.5096699	-0.4135963
Alejandro GarcíA	41.474766	2.2285864
José María Tormos	41.4469883	2.2450325
A. Bailón	36.9879139	-3.5663073
J. Antonio Álvarez	36.834047	-2.4637136
Yang Zhang	53.38071	-1.48406
Ningzhong Liu	32.0424094	118.8147645
Xingming Zheng	32.0424094	118.8147645
Han Sun	32.0424094	118.8147645
Xiaoyang Tan	32.0424094	118.8147645
Prabhjot Kaur	28.6139391	77.2090212
Anuja Soni	28.7080395	77.2110547
Minh Tang	39.1670467	-86.5269373
Lei Zhang	39.904211	116.407395
Dongwei Ren	45.7588178	126.6416499
Xiaofei Zhao	32.060255	118.796877
Abdelmalik Moujahid	43.318334	-1.9812313
Tobias Warden	53.0742307	8.8019785
R. A. Owens	-31.9786482	115.8197715
Jian-Jiun Ding	25.0329636	121.5654268
Gang Zhang	31.230416	121.473701
Chung-Yang Hsieh	23.4518428	120.2554615
Yuhua Gu	28.0563834	-82.4427769
Virendra Kumar	25.2685304	82.9904737
Ching-Yen Li	28.0596338	-82.4177257
René Korn	48.1059924	11.4864487
Claus Bendtsen	53.2326344	-2.6103157
Emmanuel Rios Velazquez	50.8513682	5.6909725
Hugo Aerts	50.8513682	5.6909725
R. J. Gillies	28.0563834	-82.4427769
Muhammad Farhan	61.4977524	23.7609535
Olli Yli-Harja	61.4977524	23.7609535
Antti Niemistö	61.4977524	23.7609535
Jan Struyf	50.8798438	4.7005176
Jonathan Ruttle	53.3454782	-6.2576899
Jinwei Zhao	34.341575	108.93977
Guirong Yan	34.341575	108.93977
Wentao Mao	34.341575	108.93977
Junqing Bai	34.341575	108.93977
Chunlei Yang	35.307898	-80.7297585
B. Lei	52.0588992	1.2790263
Ming Liu	1.352083	103.819836
Bin Fang	45.7399332	7.4674717
Anastasia Bolovinou	37.9838096	23.7275388
NúRia Macií	41.4081161	2.1285913
Ester Bernadó-Mansilla	41.3850639	2.1734035
Tin Kam Ho	40.6951408	-74.4012651
Zhongzhi Shi	39.904211	116.407395
G. Sateesh Babu	1.352083	103.819836
J. Lundström	56.6743748	12.8577884
David Rebollo-Monedero	33.6518297	-117.8389422
Marc Solé	41.3943819	2.1131154
Jordi Forné	41.3850639	2.1734035
Yingwei Peng	47.5600236	-52.7113979
Jun Zhang	39.904211	116.407395
Yujie Gai	39.904211	116.407395
Ping Wu	33.6858022	-117.8082831
J. DiíMann	48.2488721	11.6532477
E. C. Brechmann	48.2488721	11.6532477
M. C. Jones	52.4497129	-1.9247872
Anuj Sharma	22.6399606	75.8040022
Zoltán Vidnyánszky	47.4851331	19.0806492
Robson do N. Fidalgo	-8.0578381	-34.8828969
Faten Atigui	43.604652	1.444209
Petar Jovanovic	41.3850639	2.1734035
Nabila Dhahri	36.8064948	10.1815316
Loai AbedAllah	32.7940463	34.989571
David Huang	-36.8484597	174.7633315
Ricardo Morla	41.1579438	-8.6291053
Chaman Thapa	53.4943212	-113.5490268
Davood Rafiei	43.653226	-79.3831843
Arya M. Sharma	53.4943212	-113.5490268
Michael Blumenstein	-27.965007	153.3817501
Maike Erdmann	19.2848865	-99.1462101
Tomoya Takeyoshi	35.8617292	139.6454822
Choon Boon Ng	3.139003	101.686855
Bok-Min Goi	2.921318	101.6559349
Cholwich Nattee	34.8245368	135.5281803
Tiong Yew Tang	3.0738379	101.5183469
Mohamed Hisham Jaward	3.0738379	101.5183469
David X. Wang	-41.2852714	174.7425453
Sergi Mateo	41.3850639	2.1734035
Engin Türetgen	46.5196535	6.6322734
Khalid M. Salama	30.0068972	31.5005988
Francesc Lordan	41.3850639	2.1734035
Roger Rafanell	41.3850639	2.1734035
Daniele Lezzi	40.3515155	18.1750161
Marcelo Veiga Neves	-30.060644	-51.1741878
Tiago C. Ferreto	-30.060644	-51.1741878
César A. F. De Rose	-30.060644	-51.1741878
Róbert Busa-Fekete	46.2530102	20.1414253
Luiz Gustavo Fernandes	-30.060644	-51.1741878
Dounia Awad	46.152642	-1.145314
V. Courboulay	46.152642	-1.145314
Jozsef Nemeth	46.2530102	20.1414253
Meshia Cédric Oveneke	50.8892103	4.3063576
V. Enescu	50.8503396	4.3517103
Yunpeng Li	46.5189865	6.5676007
Thabo Beeler	47.3768866	8.541694
Derek Bradley	45.3830819	-75.698312
Markus H. Groß	49.8728253	8.6511929
Yingying Zhu	-27.4967609	153.0195338
Haihong Zhang	1.352083	103.819836
Sameh Khamis	38.9920364	-76.9367935
Sikandar Amin	48.1351253	11.5819806
Tinghui Zhou	40.4432289	-79.9441368
Angjoo Kanazawa	38.6502079	-90.323165
Andrew Zisserman	55.9462691	-3.1847238
Maruthi Narayanan	41.8195	-71.4091728
Benjamin B. Kimia	41.8261344	-71.4034045
James Tompkin	51.5247063	-0.1335692
J. Kautz	52.1601144	4.4970097
Yun Fu	37.4172771	-122.0251679
Yun Fu	37.4172771	-122.0251679
Deli Zhao	22.281174	114.139765
Xiaoou Tang	22.4155671	114.2071897
Fan Wang	22.3346416	114.1826466
David Joseph Tan	48.2488721	11.6532477
R Nevatia	34.0205798	-118.2813455
Zhibin Hong	-33.8829343	151.2005362
Gordon Wetzstein	50.9794934	11.3235439
Christopher Barsi	42.361289	-71.088305
Matthew O’Toole	43.653226	-79.3831843
Nikhil Naik	42.361289	-71.088305
Qionghai Dai	39.9990443	116.3246671
Kyros Kutulakos	43.653226	-79.3831843
Hai Ting Lin	1.2936452	103.7749621
Zheng Lu	51.8768245	0.9531797
Michael S. Brown	45.7399332	7.4674717
Aaron Ward	43.0010299	-81.2769422
Zhenbang Sun	31.19884	121.432567
Zilei Wang	31.820592	117.227219
Huan Xu	45.5367573	-73.1577849
Yasutaka Furukawa	40.1131463	-88.2264517
Markus Moll	50.8626072	4.6958889
Matthias Straka	47.070714	15.439504
Stefan Hauswiesner	47.070714	15.439504
Meina Kan	39.904211	116.407395
Haihong Zhang	1.352083	103.819836
Qinghua Hu	39.1091406	117.1727505
Olga Russakovsky	33.6518297	-117.8389422
Kai Yu	38.8709613	121.5367259
Kaiming He	39.9806034	116.3100912
Jian Sun	34.341575	108.93977
Saurabh Singh	40.4432289	-79.9441368
Tam V. Nguyen	1.2936452	103.7749621
Karthik Yadati	1.2950362	103.7739318
Christophe Gonzales	48.856614	2.3522219
Arpit Mittal	51.7520209	-1.2577263
Christopher Hawley	38.6846489	-90.3308854
Chika Inoshita	34.6937378	135.5021651
Yasuyuki Matsushita	39.9806034	116.3100912
Zhenlong Dai	22.281174	114.139765
Yunpeng Li	46.5189865	6.5676007
Dicky N. Sihite	34.1036186	-117.2914463
Timo Kohlberger	49.4874592	8.4660395
Christopher V. Alvino	33.7784626	-84.3988806
W. John Kress	38.9071923	-77.0368707
Ida C. Lopez	38.9071923	-77.0368707
João V. B. Soares	38.9916926	-76.9414781
Ron Appel	43.666663	-79.4023299
Wolf Kienzle	47.6739881	-122.121512
Henrik Stewenius	41.9722799	-87.7106499
Steinar H. Gunderson	39.9224702	-104.9834234
Apostol Natsev	36.0018986	-78.9402817
Judy Hoffman	37.8715926	-122.272747
Sibt ul Hussain	49.182863	-0.370679
Gang Yu	34.7884995	113.6762719
Jared Heinly	35.9681485	-78.9399682
Christos Varytimidis	37.9838096	23.7275388
Hyun Oh Song	37.8715926	-122.272747
Stefan Zickler	40.4432289	-79.9441368
Tim Althoff	37.8715926	-122.272747
Christopher Geyer	39.955784	-75.180712
Genzhi Ye	39.904211	116.407395
Qionghai Dai	39.9990443	116.3246671
Stefan Mathe	43.653226	-79.3831843
Bolei Zhou	22.281174	114.139765
Xiaoou Tang	22.4155671	114.2071897
Jiang Wang	39.9600745	116.3183479
Zicheng Liu	8.4944302	76.9473164
Jan Chorowski	38.2142322	-85.7470814
Prasanna Muralidharan	40.7627889	-111.8504215
Patricia T Fletcher	35.9131996	-79.0558445
Yichen Wei	18.8844118	82.5661638
Fang Wen	18.8844118	82.5661638
Wangjiang Zhu	39.9806034	116.3100912
Li Zhang	39.9828502	116.3410178
Neill D. Campbell	52.2016671	0.1177882
Arun Nair	51.5247063	-0.1335692
Ce Liu	42.3591	-71.0934
Nataraj Jammalamadaka	17.385044	78.486671
Lars Hufnagel	49.3987524	8.6724335
Rui Yao	32.060255	118.796877
Sikai Zhu	34.0205798	-118.2813455
Lili Ju	42.0307812	-93.6319131
Yodsawalai Chodpathumwan	40.1059233	-88.2120315
Amar Parkash	28.5440827	77.2707991
Abhinav Shrivastava	40.4432289	-79.9441368
Saurabh Singh	40.4432289	-79.9441368
Christian Bailer	48.5216364	9.0576448
Jonas Östlund	46.5196535	6.6322734
Aydin Varol	46.5189865	6.5676007
Dat Tien Ngo	46.5196535	6.6322734
Eduard Trulls	41.3850639	2.1734035
Yasuyuki Matsushita	39.9806034	116.3100912
Yafei Song	39.904211	116.407395
Dong Chen	42.3951291	-72.5312372
Xudong Cao	39.9806034	116.3100912
Liwei Wang	22.417442	114.203926
Anders Boesen Lindbo Larsen	55.6760968	12.5683371
Sune Darkner	57.0149963	9.9785216
Forrester Cole	40.3492867	-74.6582332
Ehsan Norouznezhad	-27.4967609	153.0195338
Mahsa Baktash	-27.4967609	153.0195338
Qiguang Liu	39.084158	117.200983
Thorben Kroeger	49.3987524	8.6724335
Natalya Korogod	46.5189865	6.5676007
G. Knott	46.5196535	6.6322734
Yu Tian	31.19884	121.432567
Hequan Zhang	39.9570948	116.3114519
Yashaswi Verma	17.445011	78.3528185
Payman Yadollahpour	43.0385723	-76.1345172
Abner Guzman-Rivera	40.1105875	-88.2072697
P. Kalra	37.8805941	-122.2447958
David McAllester	42.3591	-71.0934
Zhe Hu	37.3021632	-120.4829677
Siddharth Choudhary	17.385044	78.486671
G. Vogiatzis	52.2016671	0.1177882
Jingyu Yang	32.060255	118.796877
Xinchen Ye	39.110096	117.1671447
Kun Li	27.6648274	-81.5157535
Chunping Hou	39.110096	117.1671447
Karol Gregor	41.7908878	-87.602709
Liang Chen	40.0009204	116.334307
Xiaoqin Zhang	27.9216416	120.6950695
Viktoriia Sharmanska	48.3098656	16.323772
Davide Baltieri	44.6446127	10.9371698
Margarita Osadchy	32.7940463	34.989571
Bella Fadida-Specktor	32.6689682	35.0295065
Hanlin Goh	1.3553794	103.8677444
Zinan Zeng	1.352083	103.819836
Tsung-Han Chan	24.8138287	120.9674798
Tianshi Gao	33.6518297	-117.8389422
Chenxia Wu	30.2639373	120.122803
Jiemi Zhang	30.2919691	120.1638917
Deqing Sun	42.3800977	-71.1166286
Jue Wang	39.9993865	-83.0227103
Fei Xiong	41.92479	-91.6514459
Sven Wanner	49.3987524	8.6724335
Amit Goldstein	31.779193	35.196198
Raanan Fattal	31.779193	35.196198
Xiang Zhu	36.9832788	-122.0594611
Zheng Song	1.2936452	103.7749621
Jingen Liu	40.3572976	-74.6672226
Mo Shan	1.2936452	103.7749621
Ingmar Rauschert	40.8018152	-77.8481049
Aastha Jain	39.3272601	-76.6003432
Patrick McClure	38.2142322	-85.7470814
Sebastian Kurtek	30.4441409	-84.2901803
Maheen Rashid	31.5546061	74.3571581
Eslam Mostafa	38.2142322	-85.7470814
Naif Alajlan	43.473289	-80.541671
Tao Wu	36.1231277	-97.1028102
Wenhui Li	43.8833943	125.3195857
Yang Wang	34.0583995	-106.8914159
Lei Zhang	39.904211	116.407395
I. Everts	52.3561962	4.9470315
Harshit Sureka	17.385044	78.486671
Yaron Gurovich	32.1036332	34.8046043
Julian F. P. Kooij	52.3702157	4.8951679
Gwenn Englebienne	52.3561962	4.9470315
Shaoyu Qi	29.6582444	-82.3380832
Stephen Lin	39.904211	116.407395
S. D. Babacan	41.8954119	-87.6197349
R. Molina	37.1773363	-3.5985571
Minh N. Do	40.1105875	-88.2072697
Hien V. Nguyen	38.9916926	-76.9414781
Christopher Rohkohl	49.7213064	11.0698834
Glauco Garcia Scandaroli	-15.7651574	-47.8699039
Susanna Ricco	34.0966764	-117.7197785
Tianzhu Zhang	39.910886	116.3357368
Si Liu	31.230416	121.473701
Tsung-Han Chan	24.8138287	120.9674798
Eliot Wycoff	1.352083	103.819836
Frank Palermo	40.4432289	-79.9441368
J. H. Hays	37.3124913	-89.5310413
Bertan Günyel	48.2522461	11.559062
Rodrigo Benenson	50.8798438	4.7005176
Julian Yarkony	33.664081	-117.853022
Dikpal Reddy	37.8805941	-122.2447958
Daniel J. Butler	47.6698745	-122.3102213
